"SECONDS";"PID";"VALUE";"UNITS";
"42904.0279016";"Throttle position";"18.431372549019606";"%";
"42904.0657438";"Average fuel consumption (total)";"6.411253883629186";"L/100km";
"42904.0657438";"Average fuel consumption (Week)";"6.503586978025972";"L/100km";
"42904.0657438";"Calculated instant fuel rate";"0.5760141528253808";"L/h";
"42904.0657438";"Fuel used";"0.0006660300430433634";"L";
"42904.0657438";"Fuel used (Today)";"0.014273999999999998";"L";
"42904.0657438";"Fuel used (total)";"2.6562029999999996";"L";
"42904.0657438";"Fuel used (Week)";"2.1048669999999996";"L";
"42904.0657438";"Fuel used price";"0.0010989495710215496";"€";
"42904.0657438";"Fuel used price (Today)";"0.023552099999999996";"€";
"42904.0657438";"Fuel used price (total)";"4.382734950000001";"€";
"42904.0657438";"Fuel used price (Week)";"3.4730305499999994";"€";
"42904.0657438";"Instant engine power (based on fuel consumption)";"2.2534813602003143";"hp";
"42904.0657438";"MAF air flow rate";"1.71";"g/sec";
"42904.0657438";"Power from MAF";"2.052";"hp";
"42904.1097757";"Average speed";"0";"km/h";
"42904.1097757";"Distance travelled";"0";"km";
"42904.1097757";"Distance travelled (Today)";"0";"km";
"42904.1097757";"Distance travelled (total)";"41.43032000000001";"km";
"42904.1097757";"Distance travelled (Week)";"32.364709";"km";
"42904.1097757";"Vehicle acceleration";"0";"g";
"42904.1097757";"Vehicle speed";"0";"km/h";
"42904.1597955";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"42904.248965";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"42904.248965";"Throttle position";"18.431372549019606";"%";
"42904.2859894";"Average fuel consumption (total)";"6.411340776513431";"L/100km";
"42904.2859894";"Average fuel consumption (Week)";"6.503698210294428";"L/100km";
"42904.2859894";"Calculated instant fuel rate";"0.5827511604607654";"L/h";
"42904.2859894";"Fuel used";"0.0007016861422345902";"L";
"42904.2859894";"Fuel used (Today)";"0.01431";"L";
"42904.2859894";"Fuel used (total)";"2.656239";"L";
"42904.2859894";"Fuel used (Week)";"2.1049029999999997";"L";
"42904.2859894";"Fuel used price";"0.0011577821346870738";"€";
"42904.2859894";"Fuel used price (Today)";"0.023611499999999997";"€";
"42904.2859894";"Fuel used price (total)";"4.38279435";"€";
"42904.2859894";"Fuel used price (Week)";"3.4730899499999994";"€";
"42904.2859894";"Instant engine power (based on fuel consumption)";"2.2798378673371604";"hp";
"42904.2859894";"MAF air flow rate";"1.73";"g/sec";
"42904.2859894";"Power from MAF";"2.076";"hp";
"42904.3214824";"Average speed";"0";"km/h";
"42904.3214824";"Distance travelled";"0";"km";
"42904.3214824";"Distance travelled (Today)";"0";"km";
"42904.3214824";"Distance travelled (total)";"41.43032000000001";"km";
"42904.3214824";"Distance travelled (Week)";"32.364709";"km";
"42904.3214824";"Vehicle acceleration";"0";"g";
"42904.3214824";"Vehicle speed";"0";"km/h";
"42904.3616428";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"42904.4531698";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"42904.4531698";"Throttle position";"18.431372549019606";"%";
"42904.5104158";"Average fuel consumption (total)";"6.411427669397675";"L/100km";
"42904.5104158";"Average fuel consumption (Week)";"6.503809442562884";"L/100km";
"42904.5104158";"Calculated instant fuel rate";"0.5726456490076886";"L/h";
"42904.5104158";"Fuel used";"0.0007373842357207861";"L";
"42904.5104158";"Fuel used (Today)";"0.014346";"L";
"42904.5104158";"Fuel used (total)";"2.6562749999999995";"L";
"42904.5104158";"Fuel used (Week)";"2.1049389999999994";"L";
"42904.5104158";"Fuel used price";"0.001216683988939297";"€";
"42904.5104158";"Fuel used price (Today)";"0.023670899999999998";"€";
"42904.5104158";"Fuel used price (total)";"4.382853750000001";"€";
"42904.5104158";"Fuel used price (Week)";"3.4731493499999995";"€";
"42904.5104158";"Instant engine power (based on fuel consumption)";"2.2403031066318917";"hp";
"42904.5104158";"MAF air flow rate";"1.7";"g/sec";
"42904.5104158";"Power from MAF";"2.04";"hp";
"42904.5493963";"Average speed";"0";"km/h";
"42904.5493963";"Distance travelled";"0";"km";
"42904.5493963";"Distance travelled (Today)";"0";"km";
"42904.5493963";"Distance travelled (total)";"41.43032000000001";"km";
"42904.5493963";"Distance travelled (Week)";"32.364709";"km";
"42904.5493963";"Vehicle acceleration";"0";"g";
"42904.5493963";"Vehicle speed";"0";"km/h";
"42904.5901832";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"42904.6785781";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"42904.6785781";"Throttle position";"18.431372549019606";"%";
"42904.7187545";"Average fuel consumption (total)";"6.411509734899464";"L/100km";
"42904.7187545";"Average fuel consumption (Week)";"6.503914495260871";"L/100km";
"42904.7187545";"Calculated instant fuel rate";"0.5827511604607654";"L/h";
"42904.7187545";"Fuel used";"0.0007711064751860238";"L";
"42904.7187545";"Fuel used (Today)";"0.014379999999999999";"L";
"42904.7187545";"Fuel used (total)";"2.656309";"L";
"42904.7187545";"Fuel used (Week)";"2.1049729999999998";"L";
"42904.7187545";"Fuel used price";"0.0012723256840569393";"€";
"42904.7187545";"Fuel used price (Today)";"0.023726999999999998";"€";
"42904.7187545";"Fuel used price (total)";"4.38290985";"€";
"42904.7187545";"Fuel used price (Week)";"3.4732054499999996";"€";
"42904.7187545";"Instant engine power (based on fuel consumption)";"2.2798378673371604";"hp";
"42904.7187545";"MAF air flow rate";"1.73";"g/sec";
"42904.7187545";"Power from MAF";"2.076";"hp";
"42904.7582799";"Average speed";"0";"km/h";
"42904.7582799";"Distance travelled";"0";"km";
"42904.7582799";"Distance travelled (Today)";"0";"km";
"42904.7582799";"Distance travelled (total)";"41.43032000000001";"km";
"42904.7582799";"Distance travelled (Week)";"32.364709";"km";
"42904.7582799";"Vehicle acceleration";"0";"g";
"42904.7582799";"Vehicle speed";"0";"km/h";
"42904.8176946";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"42904.9062837";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"42904.9062837";"Throttle position";"18.431372549019606";"%";
"42904.9466556";"Average fuel consumption (total)";"6.411596627783707";"L/100km";
"42904.9466556";"Average fuel consumption (Week)";"6.504025727529327";"L/100km";
"42904.9466556";"Calculated instant fuel rate";"0.5726456490076886";"L/h";
"42904.9466556";"Fuel used";"0.0008073541335202077";"L";
"42904.9466556";"Fuel used (Today)";"0.014416";"L";
"42904.9466556";"Fuel used (total)";"2.6563449999999995";"L";
"42904.9466556";"Fuel used (Week)";"2.1050089999999995";"L";
"42904.9466556";"Fuel used price";"0.0013321343203083426";"€";
"42904.9466556";"Fuel used price (Today)";"0.023786399999999996";"€";
"42904.9466556";"Fuel used price (total)";"4.38296925";"€";
"42904.9466556";"Fuel used price (Week)";"3.4732648499999996";"€";
"42904.9466556";"Instant engine power (based on fuel consumption)";"2.2403031066318917";"hp";
"42904.9466556";"MAF air flow rate";"1.7";"g/sec";
"42904.9466556";"Power from MAF";"2.04";"hp";
"42904.989781";"Average speed";"0";"km/h";
"42904.989781";"Distance travelled";"0";"km";
"42904.989781";"Distance travelled (Today)";"0";"km";
"42904.989781";"Distance travelled (total)";"41.43032000000001";"km";
"42904.989781";"Distance travelled (Week)";"32.364709";"km";
"42904.989781";"Vehicle acceleration";"0";"g";
"42904.989781";"Vehicle speed";"0";"km/h";
"42905.0347255";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"42905.1186939";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"42905.1186939";"Throttle position";"18.431372549019606";"%";
"42905.1666025";"Average fuel consumption (total)";"6.411681106976724";"L/100km";
"42905.1666025";"Average fuel consumption (Week)";"6.504133870012549";"L/100km";
"42905.1666025";"Calculated instant fuel rate";"0.5726456490076886";"L/h";
"42905.1666025";"Fuel used";"0.0008423419873333983";"L";
"42905.1666025";"Fuel used (Today)";"0.014450999999999999";"L";
"42905.1666025";"Fuel used (total)";"2.6563799999999995";"L";
"42905.1666025";"Fuel used (Week)";"2.1050439999999995";"L";
"42905.1666025";"Fuel used price";"0.0013898642791001072";"€";
"42905.1666025";"Fuel used price (Today)";"0.023844149999999998";"€";
"42905.1666025";"Fuel used price (total)";"4.383027";"€";
"42905.1666025";"Fuel used price (Week)";"3.4733225999999995";"€";
"42905.1666025";"Instant engine power (based on fuel consumption)";"2.2403031066318917";"hp";
"42905.1666025";"MAF air flow rate";"1.7";"g/sec";
"42905.1666025";"Power from MAF";"2.04";"hp";
"42905.2086615";"Average speed";"0";"km/h";
"42905.2086615";"Distance travelled";"0";"km";
"42905.2086615";"Distance travelled (Today)";"0";"km";
"42905.2086615";"Distance travelled (total)";"41.43032000000001";"km";
"42905.2086615";"Distance travelled (Week)";"32.364709";"km";
"42905.2086615";"Vehicle acceleration";"0";"g";
"42905.2086615";"Vehicle speed";"0";"km/h";
"42905.2498447";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"42905.3302737";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"42905.3302737";"Throttle position";"18.431372549019606";"%";
"42905.3744971";"Average fuel consumption (total)";"6.411760758787281";"L/100km";
"42905.3744971";"Average fuel consumption (Week)";"6.504235832925301";"L/100km";
"42905.3744971";"Calculated instant fuel rate";"0.5760141528253808";"L/h";
"42905.3744971";"Fuel used";"0.0008756043725993077";"L";
"42905.3744971";"Fuel used (Today)";"0.014483999999999999";"L";
"42905.3744971";"Fuel used (total)";"2.6564129999999997";"L";
"42905.3744971";"Fuel used (Week)";"2.1050769999999996";"L";
"42905.3744971";"Fuel used price";"0.0014447472147888576";"€";
"42905.3744971";"Fuel used price (Today)";"0.023898599999999996";"€";
"42905.3744971";"Fuel used price (total)";"4.383081450000001";"€";
"42905.3744971";"Fuel used price (Week)";"3.4733770499999994";"€";
"42905.3744971";"Instant engine power (based on fuel consumption)";"2.2534813602003143";"hp";
"42905.3744971";"MAF air flow rate";"1.71";"g/sec";
"42905.3744971";"Power from MAF";"2.052";"hp";
"42905.4129985";"Average speed";"0";"km/h";
"42905.4129985";"Distance travelled";"0";"km";
"42905.4129985";"Distance travelled (Today)";"0";"km";
"42905.4129985";"Distance travelled (total)";"41.43032000000001";"km";
"42905.4129985";"Distance travelled (Week)";"32.364709";"km";
"42905.4129985";"Vehicle acceleration";"0";"g";
"42905.4129985";"Vehicle speed";"0";"km/h";
"42905.4490918";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"42905.5515858";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"42905.5515858";"Throttle position";"18.431372549019606";"%";
"42905.5934144";"Average fuel consumption (total)";"6.411845237980298";"L/100km";
"42905.5934144";"Average fuel consumption (Week)";"6.504343975408522";"L/100km";
"42905.5934144";"Calculated instant fuel rate";"0.5760141528253808";"L/h";
"42905.5934144";"Fuel used";"0.0009106371853651053";"L";
"42905.5934144";"Fuel used (Today)";"0.014518999999999999";"L";
"42905.5934144";"Fuel used (total)";"2.6564479999999997";"L";
"42905.5934144";"Fuel used (Week)";"2.1051119999999997";"L";
"42905.5934144";"Fuel used price";"0.0015025513558524237";"€";
"42905.5934144";"Fuel used price (Today)";"0.023956349999999998";"€";
"42905.5934144";"Fuel used price (total)";"4.3831392000000005";"€";
"42905.5934144";"Fuel used price (Week)";"3.4734347999999997";"€";
"42905.5934144";"Instant engine power (based on fuel consumption)";"2.2534813602003143";"hp";
"42905.5934144";"MAF air flow rate";"1.71";"g/sec";
"42905.5934144";"Power from MAF";"2.052";"hp";
"42905.638491";"Average speed";"0";"km/h";
"42905.638491";"Distance travelled";"0";"km";
"42905.638491";"Distance travelled (Today)";"0";"km";
"42905.638491";"Distance travelled (total)";"41.43032000000001";"km";
"42905.638491";"Distance travelled (Week)";"32.364709";"km";
"42905.638491";"Vehicle acceleration";"0";"g";
"42905.638491";"Vehicle speed";"0";"km/h";
"42905.683086";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"42905.7620825";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"42905.7620825";"Throttle position";"18.431372549019606";"%";
"42905.8140168";"Average fuel consumption (total)";"6.411932130864543";"L/100km";
"42905.8140168";"Average fuel consumption (Week)";"6.504455207676979";"L/100km";
"42905.8140168";"Calculated instant fuel rate";"0.58948816809615";"L/h";
"42905.8140168";"Fuel used";"0.0009467578927438121";"L";
"42905.8140168";"Fuel used (Today)";"0.014554999999999998";"L";
"42905.8140168";"Fuel used (total)";"2.656484";"L";
"42905.8140168";"Fuel used (Week)";"2.105148";"L";
"42905.8140168";"Fuel used price";"0.0015621505230272899";"€";
"42905.8140168";"Fuel used price (Today)";"0.024015749999999995";"€";
"42905.8140168";"Fuel used price (total)";"4.3831986";"€";
"42905.8140168";"Fuel used price (Week)";"3.4734941999999993";"€";
"42905.8140168";"Instant engine power (based on fuel consumption)";"2.3061943744740065";"hp";
"42905.8140168";"MAF air flow rate";"1.75";"g/sec";
"42905.8140168";"Power from MAF";"2.1";"hp";
"42905.8568772";"Average speed";"0";"km/h";
"42905.8568772";"Distance travelled";"0";"km";
"42905.8568772";"Distance travelled (Today)";"0";"km";
"42905.8568772";"Distance travelled (total)";"41.43032000000001";"km";
"42905.8568772";"Distance travelled (Week)";"32.364709";"km";
"42905.8568772";"Vehicle acceleration";"0";"g";
"42905.8568772";"Vehicle speed";"0";"km/h";
"42905.9019387";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"42905.9967001";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"42905.9967001";"Throttle position";"18.431372549019606";"%";
"42906.0369421";"Average fuel consumption (total)";"6.412019023748788";"L/100km";
"42906.0369421";"Average fuel consumption (Week)";"6.504566439945434";"L/100km";
"42906.0369421";"Calculated instant fuel rate";"0.5760141528253808";"L/h";
"42906.0369421";"Fuel used";"0.0009824298092125626";"L";
"42906.0369421";"Fuel used (Today)";"0.014591";"L";
"42906.0369421";"Fuel used (total)";"2.6565199999999995";"L";
"42906.0369421";"Fuel used (Week)";"2.1051839999999995";"L";
"42906.0369421";"Fuel used price";"0.001621009185200728";"€";
"42906.0369421";"Fuel used price (Today)";"0.024075149999999997";"€";
"42906.0369421";"Fuel used price (total)";"4.3832580000000005";"€";
"42906.0369421";"Fuel used price (Week)";"3.4735535999999994";"€";
"42906.0369421";"Instant engine power (based on fuel consumption)";"2.2534813602003143";"hp";
"42906.0369421";"MAF air flow rate";"1.71";"g/sec";
"42906.0369421";"Power from MAF";"2.052";"hp";
"42906.0861866";"Average speed";"0";"km/h";
"42906.0861866";"Distance travelled";"0";"km";
"42906.0861866";"Distance travelled (Today)";"0";"km";
"42906.0861866";"Distance travelled (total)";"41.43032000000001";"km";
"42906.0861866";"Distance travelled (Week)";"32.364709";"km";
"42906.0861866";"Vehicle acceleration";"0";"g";
"42906.0861866";"Vehicle speed";"0";"km/h";
"42906.1271118";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"42906.2063183";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"42906.2063183";"Throttle position";"18.431372549019606";"%";
"42906.2548083";"Average fuel consumption (total)";"6.412103502941805";"L/100km";
"42906.2548083";"Average fuel consumption (Week)";"6.504674582428656";"L/100km";
"42906.2548083";"Calculated instant fuel rate";"0.5760141528253808";"L/h";
"42906.2548083";"Fuel used";"0.0010172810015158956";"L";
"42906.2548083";"Fuel used (Today)";"0.014626";"L";
"42906.2548083";"Fuel used (total)";"2.6565549999999996";"L";
"42906.2548083";"Fuel used (Week)";"2.1052189999999995";"L";
"42906.2548083";"Fuel used price";"0.0016785136525012275";"€";
"42906.2548083";"Fuel used price (Today)";"0.0241329";"€";
"42906.2548083";"Fuel used price (total)";"4.38331575";"€";
"42906.2548083";"Fuel used price (Week)";"3.4736113499999997";"€";
"42906.2548083";"Instant engine power (based on fuel consumption)";"2.2534813602003143";"hp";
"42906.2548083";"MAF air flow rate";"1.71";"g/sec";
"42906.2548083";"Power from MAF";"2.052";"hp";
